article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,word_count
d31b2352-dff7-41b8-ac10-811bedd4abd7,Indians love their mustard oil but it is banned in the US; this is why,indianexpress.com,2024-06-26,https://indianexpress.com/article/lifestyle/food-wine/indians-mustard-oil-spices-banned-us-west-why-9378439/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indianexpress.com\44413fef9e73a486.txt,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"Indians love their mustard oil but it is banned in the US; this is why Indian cuisine, vibrant and diverse, boasts a uni",mustard oil,contamination; food safety; banned,,,,,,430
f844bf7d-f33e-4ca9-9b71-4b1fadc75332,Explained: Why consumption of mustard oil is banned in the US and Europe - The Times of India,indiatimes.com,2024-06-28,https://timesofindia.indiatimes.com/life-style/food-news/explained-why-consumption-of-mustard-oil-is-banned-in-the-us-and-europe/articleshow/111333738.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\d82445b66b7812c3.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,Explained: Why consumption of mustard oil is banned in the US and Europe - The Times of India Indian cuisine is full of aroma and f,cooking oil; mustard oil,FDA; banned,,,,,,825
e5fa55d5-8bd5-49c9-b471-b8f0e3d4d6b8,"US FDA to ban use of brominated vegetable oil in food, soda",indianexpress.com,2024-07-03,https://indianexpress.com/article/world/us-fda-to-ban-use-of-brominated-vegetable-oil-in-food-soda-9429422/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indianexpress.com\d2be7ddcfae14e57.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"US FDA to ban use of brominated vegetable oil in food, soda The U.S. Food and Drug Administration said on Tuesday it would revoke the r",vegetable oil,FDA; banned,,,,,,386
a876cbfb-da1d-4cbc-95d9-0f12e4dcfda9,FSSAI issues notices to 55 edible oil manufacturers | Ahmedabad News - Times of India,indiatimes.com,2024-07-09,https://timesofindia.indiatimes.com/city/ahmedabad/fssai-issues-notices-to-55-edible-oil-manufacturers/articleshow/111591411.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\5f716a31c8b05fea.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"control administration (FDCA) and FSSAI have asked manufacturers to only use new tins for edible oils, but many are still reusing tins. FSSAI notice states, âIn the interest of food safety a",edible oil,food safety; FSSAI,,,,,,169
e3df64bc-e1ed-4c2f-bd66-0cb0385c9469,"Food safety scandal: Fuel tanker trucks used to transport cooking oil in China, suggests report - Times of India",indiatimes.com,2024-07-10,https://timesofindia.indiatimes.com/world/china/food-safety-scandal-fuel-tanker-trucks-used-to-transport-cooking-oil-in-china-suggests-report/articleshow/111628414.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\bb6234dd0f60eba4.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"Food safety scandal: Fuel tanker trucks used to transport cooking oil in China, suggests report - Times of India China's food safety commission is set to inves",cooking oil; soybean oil,contamination; food safety,,,,,,346
c7296282-fadd-4ad4-90b8-628c8f656e1b,"NHRC notice to Health Ministry, FSSAI on 'widespread reuse of cooking oil'",indiatimes.com,2025-10-24,https://economictimes.indiatimes.com/news/india/nhrc-notice-to-health-ministry-fssai-on-widespread-reuse-of-cooking-oil/articleshow/124790502.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\economictimes.indiatimes.com\fa049c8b6419bdc8.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"NHRC notice to Health Ministry, FSSAI on 'widespread reuse of cooking oil' The National Human Rights Commission (NHRC) directed a probe into the allegations and th",cooking oil,food safety; FSSAI,,,,,,212
30d59a6d-a8dd-41e3-bd7b-0ea19932a2b1,NHRC issues notice to FSSAI over rampant reuse of cooking oil by eateries,etemaaddaily.com,2025-10-27,https://www.en.etemaaddaily.com/health/nhrc-issues-notice-to-fssai-over-rampant-reuse-of-cooking-oil-by-eateries:183618,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\en.etemaaddaily.com\990611c833a5c7f0.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,NHRC issues notice to FSSAI over rampant reuse of cooking oil by eateries Urdu Matrimonials Classifieds World Business Sports Entertainment Health Crim,cooking oil,FSSAI,,,,,,593
9929d4ff-ea91-452f-ab91-9293d496f997,Repeated reuse of cooking oil can trigger serious health risks: Food Safety official,morungexpress.com,2026-04-23,https://morungexpress.com/repeated-reuse-of-cooking-oil-can-trigger-serious-health-risks-food-safety-official,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\morungexpress.com\e616e78532e9c55f.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,Repeated reuse of cooking oil can trigger serious health risks: Food Safety official Attendees during the awareness cam,cooking oil,misbranded; food safety; FSSAI; Food Safety Officer,,,,,,298
62d066c4-37e0-4721-9fd3-f6a841813925,Food regulator bans blending of mustard oil with other edible oils,financialexpress.com,2021-03-31,https://www.financialexpress.com/market/commodities/food-regulator-bans-blending-of-mustard-oil-with-other-edible-oils/2223586/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\financialexpress.com\35c23c6b20555217.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"Food regulator bans blending of mustard oil with other edible oils The food standard regulator, FSSAI, has banned blending of any kind of edible oil with m",edible oil; mustard oil; soybean oil; vegetable oil,food safety; FSSAI; banned,,,,,,535
ec80beb1-bbc7-4489-88d9-94cbc3ee3c41,"Sebi bans launch of new derivative contracts of crude palm oil, few other agri commodities",financialexpress.com,2021-12-20,https://www.financialexpress.com/market/commodities/sebi-bans-launch-of-new-derivative-contracts-of-crude-palm-oil-few-other-agri-commodities/2384767/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\financialexpress.com\a60c30705eb641a3.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"Sebi bans launch of new derivative contracts of crude palm oil, few other agri commodities Markets watchdog Sebi has banned the launch of new derivative",edible oil; soybean oil; palm oil,banned,,,,,,595
8accf064-3ad7-4a57-a449-7a11757fb4cb,Sebi bans launch of new derivative contracts of crude palm oil,theweek.in,2021-12-20,https://www.theweek.in/news/biz-tech/2021/12/20/sebi-bans-launch-of-new-derivative-contracts-of-crude-palm-oil.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\theweek.in\1a9541154e7d5b80.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,Sebi bans launch of new derivative contracts of crude palm oil Markets watchdog Sebi has banned the launch of new derivative contracts of crude palm oil,edible oil; soybean oil; palm oil,banned,,,,,,593
a5edbb79-cf33-4ce7-9204-8ba8a6f6f107,A Look At What Is Likely To Get Costlier After Indonesia Bans Palm Oil Exports,india.com,2022-04-25,https://www.india.com/business/from-chocolates-to-shampoos-a-look-at-what-is-likely-to-get-costlier-after-indonesia-bans-palm-oil-exports-5356730/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\india.com\dfa430fb16870ccb.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"bigger holes in their pockets for a while now. Indonesia, last week, banned the export of palm oil from April 28. It must be noted that it is the largest producer of palm oil in the world.",palm oil; sunflower oil,banned,,,,,,324
d9c32aac-10be-4e3a-8b30-0e818295ab52,FMCGs may pinch more if Indonesia bans crude palm oil exports too,indiatimes.com,2022-04-26,https://economictimes.indiatimes.com/markets/commodities/news/fmcgs-may-pinch-more-if-indonesia-bans-crude-palm-oil-exports-too/articleshow/91087103.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\economictimes.indiatimes.com\2fc59c66edb5bb1f.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"said Mayank Shah, senior category head, Parle Products. Last Friday, Indonesia banned the palm oil exports until further notice, a move that industry officials and analysts felt could make",edible oil; palm oil; sunflower oil,banned,,,,,,842
146e2ef6-256d-4381-b9f3-1e3324ea4961,Edible oil industry readies for tough time over Indonesian ban on exports,indianexpress.com,2022-04-29,https://indianexpress.com/article/cities/pune/edible-oil-industry-readies-for-tough-time-over-indonesian-ban-on-exports-7892515/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indianexpress.com\c7ef72bdc074f0c1.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,molien oil while crude palm oil (CPO) and RBD palm oil are allowed to be shipped. INDIA’S EDIBLE oil industry is up for some tough time after Indonesia completely banned the export of palm o,edible oil; refined oil; soya oil; palm oil,banned,,,,,,648
fc9dae81-e7b3-4244-8cd3-46b389831e11,Indonesia's ban on palm oil exports a concern but impact to be transitory: FMCG industry,indiatimes.com,2022-05-01,https://economictimes.indiatimes.com/industry/cons-products/fmcg/indonesias-ban-on-palm-oil-exports-a-concern-but-impact-to-be-transitory-fmcg-industry/articleshow/91234387.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\economictimes.indiatimes.com\b01c2188e04363c3.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"l producer, banned shipments of crude palm oil (CPO), adding to the previous sanctions on refined oil, to soften the prices in its domestic market. However, the Indian industry and experts ex",refined oil; palm oil; rice bran oil; cottonseed oil,banned,,,,,,565
a4fd333b-7e27-413b-bdcb-2679b449deec,Indonesia lifts ban on cooking oil export as supply improves,financialexpress.com,2022-05-19,https://www.financialexpress.com/market/commodities/indonesia-lifts-ban-on-cooking-oil-export-as-supply-improves/2531309/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\financialexpress.com\a7500b6c2d3c885a.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,ussia. Palm oil prices went up 200per cent or higher after Indonesia banned the export of cooking oil and its raw materials to reduce local shortages and hold down skyrocketing prices. Widodo,cooking oil; palm oil; sunflower oil,banned,,,,,,288
f8a4f2f3-c69f-45e1-af6e-aae26b623e6e,Edible oil prices to come down as Indonesia lifts export ban,financialexpress.com,2022-05-20,https://www.financialexpress.com/market/commodities/edible-oil-prices-to-come-down-as-indonesia-lifts-export-ban/2531601/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\financialexpress.com\d93c34cd7603d224.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,"xporter of palm oil, had banned exports from April 28, 2022 to curb the spike in domestic cooking oil prices. The ban on exports comes at a time when, because of the Russia-Ukraine conflict,",edible oil; cooking oil; refined oil; palm oil; sunflower oil,banned,,,,,,479
02c8e4fd-fff3-4dd8-b11f-734530060cfb,Edible oil makers urge for lifting of futures trade ban on crude palm oil and soy oil on commodity exchanges,financialexpress.com,2022-09-13,https://www.financialexpress.com/market/commodities/edible-oil-makers-urge-for-lifting-of-futures-trade-ban-on-crude-palm-oil-and-soy-oil-on-commodity-exchanges/2664648/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\financialexpress.com\f7f7f448a398ef18.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.",Edible oil makers urge for lifting of futures trade ban on crude palm oil and soy oil on commodity exchanges The Solvent Extractors’ Association (SEA),edible oil; mustard oil; soya oil; palm oil,banned,,,,,,493
8624e266-dab8-4448-ad08-b451538d5832,"5, including cop, arrested for stealing cooking oil in Pakistan. They used a police van",hindustantimes.com,2023-07-07,https://www.hindustantimes.com/world-news/5-including-cop-arrested-for-stealing-cooking-oil-in-pakistan-they-used-a-police-van-101688694534952.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\hindustantimes.com\48b27371edf76dcd.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.","5, including cop, arrested for stealing cooking oil in Pakistan. They used a police van 5, including cop, arrested for stealing cooking oil in Pakistan. They used a police van Pakistan: The p",cooking oil,seized; raid,,,,,,286
36abdaaa-a5a1-4fb2-b6b3-dfab8489599d,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,bombaynews.net,2024-05-26,https://www.bombaynews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\bombaynews.net\6e066f050489ee64.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.","Edible oil industry urges Centre not to extend export ban on de-oiled rice bran New Delhi [India], May 26 (ANI): Edible oil industry body Solvent Extr",edible oil; vegetable oil,banned,,,,,,466
4731cfeb-94c2-48d2-ac0c-6b4c944a4aef,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,indiasnews.net,2024-05-26,https://www.indiasnews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indiasnews.net\d3d1d9e14cc1c805.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.","Edible oil industry urges Centre not to extend export ban on de-oiled rice bran New Delhi [India], May 26 (ANI): Edible oil industry body Solvent Extr",edible oil; vegetable oil,banned,,,,,,466
42ac1f30-d624-4648-bed5-de4d916652ab,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,mumbainews.net,2024-05-26,https://www.mumbainews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\mumbainews.net\87c7c6b84783ec1e.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.","Edible oil industry urges Centre not to extend export ban on de-oiled rice bran New Delhi [India], May 26 (ANI): Edible oil industry body Solvent Extr",edible oil; vegetable oil,banned,,,,,,466
10dc9ef2-7dfb-4a2f-8382-739ea4a89ee5,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,newdelhinews.net,2024-05-26,https://www.newdelhinews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newdelhinews.net\074f791bd982d544.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.","Edible oil industry urges Centre not to extend export ban on de-oiled rice bran New Delhi [India], May 26 (ANI): Edible oil industry body Solvent Extr",edible oil; vegetable oil,banned,,,,,,466
27330654-80b6-4c18-bbde-4e81e1f73dba,Edible Oil Industry Urges Centre Not To Extend Export Ban On De-Oiled Rice Bran | Economy News | Zee News,india.com,2024-05-26,https://zeenews.india.com/economy/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran-2752589.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\zeenews.india.com\eccbbfe25f406566.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.",Edible Oil Industry Urges Centre Not To Extend Export Ban On De-Oiled Rice Bran | Economy News | Zee News New Delhi: Edible oil industry body Solvent,edible oil; vegetable oil,banned,,,,,,512
1931f5f0-e7a9-4fb6-a672-5e16d4dde58f,"Why is Donald Trump considering ban on Chinese cooking oil, and how are trade tensions affecting US farmers?",indiatimes.com,2025-10-15,https://economictimes.indiatimes.com/news/international/us/why-is-donald-trump-considering-ban-on-chinese-cooking-oil-and-how-are-trade-tensions-affecting-us-farmers/articleshow/124574341.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\economictimes.indiatimes.com\9e49ab553d309325.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,manual_review,0.55,"Edible-oil and adulteration/action terms both appear, but product role is not clear.","Why is Donald Trump considering ban on Chinese cooking oil, and how are trade tensions affecting US farmers? Trump lashes out at China over soybean freeze In a post on Truth Social, Trump criticized",cooking oil,fine,,,,,,580
