article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,word_count
64217ea7-1449-4966-8d6d-4251d3416f7f,185 spurious mustard oil cans seized in Burrabazar | Kolkata News - Times of India,indiatimes.com,2021-11-27,https://timesofindia.indiatimes.com/city/kolkata/185-spurious-mustard-oil-cans-seized-in-burrabazar/articleshow/87938067.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\aebd81315c7b2fb3.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,185 spurious mustard oil cans seized in Burrabazar | Kolkata News - Times of India KOLKATA: The enforcement branch has raided the premis,edible oil; mustard oil; soybean oil; rice bran oil; coconut oil,adulterated; adulteration; spurious; seized; seizure; raided; banned,,,,,,527
6dd945a7-2197-4323-b3dc-7b84b6513e2c,"FSSAI says 2.42% of 4,461 different edible oils samples found to be of sub-standard quality",financialexpress.com,2021-12-29,https://www.financialexpress.com/industry/fssai-says-2-42-of-4461-different-edible-oils-samples-found-to-be-of-sub-standard-quality/2393346/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\financialexpress.com\0114535c56600ced.txt,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"FSSAI says 2.42% of 4,461 different edible oils samples found to be of sub-standard quality About 2.42 per cent of the 4,461 samples of different edible oils from 587 districts and four metros are found to be non-compliant with safe",mustard oil; soybean oil; palm oil; groundnut oil; sesame oil; sunflower oil; rice bran oil; cottonseed oil; coconut oil,adulteration; misbranding; food safety; FSSAI,,,,,,466
fd0a42c6-b8ad-4e5e-b5d2-29d0761a8872,24% edible oil samples adulterated: FSSAI | Today News,livemint.com,2021-12-29,https://www.livemint.com/news/india/24-edible-oil-samples-adulterated-fssai-11640775486648.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\livemint.com\c7147edb338d57bd.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"24% edible oil samples adulterated: FSSAI | Today News New Delhi: India’s top food regulator, Food Safety and Standards Authority of I",edible oil; cooking oil; mustard oil; soybean oil; palm oil; groundnut oil; sesame oil; sunflower oil; rice bran oil; cottonseed oil; coconut oil,adulterated; adulteration; misbranding; samples failed; food safety; FSSAI,,,,,,487
8881cf6e-374b-42f1-af1d-40e11f97d7df,FDA urges âbigâ hotels to hand over excess edible oil for bio-diesel | Nagpur News - Times of India,indiatimes.com,2022-01-10,https://timesofindia.indiatimes.com/city/nagpur/fda-urges-big-hotels-to-hand-over-excess-edible-oil-for-bio-diesel/articleshow/88797263.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\240214570ba23003.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"e edible oil available in the market and sent them for testing. Around 18,386kg loose oil worth Rs27,16,673, was seized during the action last year. âOne of the samples collected has been found to be sub-standard by the government analyst, which would now be adjudicat",edible oil; cooking oil; loose oil; loose edible oil,seized; food safety; FSSAI; FDA; samples collected,,,,,,392
74557f42-5ccd-45ea-87e2-e58ea2bbf09c,Utta Pradesh: Imported edible oil worth Rs 30 lakh seized in Nanpara | Lucknow News - Times of India,indiatimes.com,2022-01-13,https://timesofindia.indiatimes.com/city/lucknow/imported-edible-oil-worth-rs-30-lakh-seized-in-nanpara/articleshow/88882614.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\760e5c19ecc9f822.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,Utta Pradesh: Imported edible oil worth Rs 30 lakh seized in Nanpara | Lucknow News - Times of India LUCKNOW: A 20-member team of state goods and service tax,edible oil,seized; penalty,,,,,,103
6a9cc28d-e0d0-4c6b-a20e-28e01f86f537,Vig Raids To Check Edible Oil Hoarding | Vijayawada News - Times of India,indiatimes.com,2022-03-07,https://timesofindia.indiatimes.com/city/vijayawada/vig-raids-to-check-edible-oil-hoarding/articleshow/90039485.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\3f602903bb3493e7.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"ada/Visakhapatnam: With a view to controlling the price of palmolein oil, other edible oils, oilseeds, and pulses in market, surprise raids were carried out on 126 wholesale and retail traders, supermarkets, and manufacturing units by vigi",edible oil; sunflower oil,,,,,,,275
d63f5eb8-603a-414d-ac51-bed1950f181e,Russia-Ukraine war: Vigilance officials raid traders in AP after rise in edible oil prices,indiatoday.in,2022-03-07,https://www.indiatoday.in/india/story/andhra-pradesh-edible-oil-traders-vigilance-raid-hoarding-black-market-ukraine-import-1921765-2022-03-07,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indiatoday.in\376830ed074d0e1d.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,Russia-Ukraine war: Vigilance officials raid traders in AP after rise in edible oil prices Russia-Ukraine war: Vigilance officials raid traders in AP after rise in edible oil prices Vigilance officials raided traders in Andhra Pradesh,edible oil; sunflower oil,raid; raided,,,,,,278
b14d8624-e18f-4656-90fb-fbd591b0fd91,â¹50-lakh Worth Edible Oil Seized | Visakhapatnam News - Times of India,indiatimes.com,2022-03-08,https://timesofindia.indiatimes.com/city/visakhapatnam/50-lakh-worth-edible-oil-seized/articleshow/90063876.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\f7bafc8b84b8808d.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,â¹50-lakh Worth Edible Oil Seized | Visakhapatnam News - Times of India VISAKHAPATNAM: Vigilance and enforcement personnel conducted,edible oil,seized; raid,,,,,,71
19954ba2-6b12-4fd9-bb84-012c6d8a31d7,"Vigilance Continues Raids, Monitors Edible Oil Trade | Vijayawada News - Times of India",indiatimes.com,2022-03-21,https://timesofindia.indiatimes.com/city/vijayawada/vigilance-continues-raids-monitors-edible-oil-trade/articleshow/90341966.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\7e24443363db4cbc.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"Vigilance Continues Raids, Monitors Edible Oil Trade | Vijayawada News - Times of India Vijayawada: Vigilance and enforcement department additiona",edible oil,adulterated; spurious,,,,,,166
13b4b523-7a7d-4d80-bbe0-e9c434fc0ccc,40 Quintal Cooking Oil Seized For Violation Of Rules | Indore News - Times of India,indiatimes.com,2022-05-22,https://timesofindia.indiatimes.com/city/indore/40-quintal-cooking-oil-seized-for-violation-of-rules/articleshow/91716408.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\6aaa1799975fdf81.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"40 Quintal Cooking Oil Seized For Violation Of Rules | Indore News - Times of India Indore: Indore district administration, in a",edible oil; cooking oil,seized; inspection,,,,,,245
cad0c95e-f99c-43bf-95e4-731ad620386c,Fsda Busts Unit Making Adulterated Vegetable Oil | Varanasi News - Times of India,indiatimes.com,2022-05-22,https://timesofindia.indiatimes.com/city/varanasi/fsda-busts-unit-making-adulterated-vegetable-oil/articleshow/91716833.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\9b0a2892e31bad2a.txt,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,Fsda Busts Unit Making Adulterated Vegetable Oil | Varanasi News - Times of India Varanasi: The sleuths of food safety and drugs administration (FSD,rice bran oil; vegetable oil,adulterated; seized; raid; raided; food safety; FSDA; Food Safety Officer,,,,,,238
a3f71942-5625-4159-ac0c-01fd16122e75,FDA warns outlets against repeated use of edible oil | Nagpur News - Times of India,indiatimes.com,2022-05-27,https://timesofindia.indiatimes.com/city/nagpur/fda-warns-outlets-against-repeated-use-of-edible-oil/articleshow/91821386.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\92520197fa2cca2f.txt,title_only,title_oils_enforcement,True,adulterated_product,manual_review,0.74,Edible-oil term appears close to adulteration/enforcement language.,FDA warns outlets against repeated use of edible oil | Nagpur News - Times of India Nagpur: The Food and Drugs Administration (FDA) has collec,edible oil,unsafe; food safety; FDA; Food Safety Officer; inspection,,,,,,369
b1c44e6f-9e5e-4ada-9ace-5f0198a5d65a,FDA cracks down on shop selling reused cooking oil - Deshdoot,deshdoot.com,2022-07-20,https://www.deshdoot.com/deshdoot-times/fda-cracks-down-on-shop-selling-reused-cooking-oil,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\deshdoot.com\a3f1db9d74d18bb0.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"FDA cracks down on shop selling reused cooking oil - Deshdoot NASHIK: The Food and Drug Administration (FDA) raided a shop in the Anandavalli area on Monday evening and seized the cooking oil, which is harmful to he",edible oil; cooking oil,adulterated; seized; raided; FDA; inspection,,,,,,310
ceaa0795-f8e6-44d7-a04b-e2264e1c3e05,Nagpur: Food and drug administration to focus on edible oil during Food Safety Week | Nagpur News - Times of India,indiatimes.com,2022-08-08,https://timesofindia.indiatimes.com/city/nagpur/fda-to-focus-on-edible-oil-during-food-safety-week/articleshow/93416043.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\7893fd3e38c57e25.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"actions under Azadi Ka Amrut Mahotsav. FDA has started a statewide crackdown on substandard edible oil, especially against loose sale. The FDA authorities are set to undertake focussed drive for locally",edible oil,substandard; food safety; FDA; crackdown,,,,,,279
8741637c-a19b-47c1-aee7-fc3b522d3942,Delhi govt carrying out drive against adulteration of edible oils,theweek.in,2022-08-12,http://www.theweek.in/news/biz-tech/2022/08/12/delhi-govt-carrying-out-drive-against-adulteration-of-edible-oil.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\theweek.in\06d51ebc589630c2.txt,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,Delhi govt carrying out drive against adulteration of edible oils The Delhi government on Friday said it is carrying out a drive against adulteration of edible oils and multi-source edible oils by sending samples of sweets from confectionaries to la,mustard oil; sunflower oil; rice bran oil,adulteration; food safety; FSSAI; Food Safety Officer,,,,,,258
5e2a0e28-ddbc-4f64-8245-ec60dfe80e4f,"Loose Cooking Oil Seized, Fir Lodged Against Proprietor | Indore News - Times of India",indiatimes.com,2022-08-18,https://timesofindia.indiatimes.com/city/indore/loose-cooking-oil-seized-fir-lodged-against-proprietor/articleshow/93627772.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\fbae0b67f39e4fa3.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"Loose Cooking Oil Seized, Fir Lodged Against Proprietor | Indore News - Times of India INDORE: Indore district administratio",cooking oil,adulteration; seized; food safety; Food Safety Department; inspection,,,,,,110
a127c2d7-ebad-4d41-ae94-365c121c408f,SGST Mobile wing conducts search and seizure operation on two edible oil traders in Ludhiana | Ludhiana News - Times of India,indiatimes.com,2022-08-22,https://timesofindia.indiatimes.com/city/ludhiana/sgst-mobile-wing-conducts-search-and-seizure-operation-on-two-edible-oil-traders-in-ludhiana/articleshow/93714405.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\904c831d5ee9137e.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,SGST Mobile wing conducts search and seizure operation on two edible oil traders in Ludhiana | Ludhiana News - Times of India LUDHIANA: In another anti-evasion operation un,edible oil,seizure; penalty,,,,,,369
fa712594-d1fe-493a-8d11-d28646d5f5e2,"FDA busts fake edible oil racket, 1,925 litres seized | Nagpur News - Times of India",indiatimes.com,2022-09-03,https://timesofindia.indiatimes.com/city/nagpur/fda-busts-fake-edible-oil-racket-1925-litres-seized/articleshow/93957827.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\0cc66423908c7613.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"FDA busts fake edible oil racket, 1,925 litres seized | Nagpur News - Times of India Nagpur: The Food and Drugs Administration (FDA) and police jointly b",edible oil,adulterated; fake; seized; raid; FDA,,,,,,249
ca5292c4-3ef3-41b8-a17c-5401483b482d,FDA adopts zero-tolerance policy for edible oil sold loose and in reused tins | Nagpur News - Times of India,indiatimes.com,2022-10-04,https://timesofindia.indiatimes.com/city/nagpur/fda-adopts-zero-tolerance-policy-for-edible-oil-sold-loose-and-in-reused-tins/articleshow/94628169.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\125da51801489b89.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"Nagpur: The Food and drugs administration (FDA) has stepped up its crackdown on edible oils sold loose and also in reused tins. In 2022 till date, FDA has seized 2,075 kgs of edible oils worth more than Rs 2.99 lakhs. These seizures were from traders found viol",edible oil; loose oil; loose edible oil,adulterated; substandard; seized; raid; raided; food safety; FDA; crackdown,,,,,,323
f34fca57-cea8-47c5-9e96-785e4d96c84b,"16,600 Kg Mustard Oil Seized In Vki | Jaipur News - Times of India",indiatimes.com,2022-10-14,https://timesofindia.indiatimes.com/city/jaipur/16600-kg-mustard-oil-seized-in-vki/articleshow/94848908.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\b44f04d484691497.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"16,600 Kg Mustard Oil Seized In Vki | Jaipur News - Times of India Jaipur: Intensifying measures to prevent the sale of adultera",mustard oil,adulterated; seized,,,,,,115
eb3b142c-6ac9-4bde-af89-1afe8de3ee90,"Uttarakhand: A year on, mustard oil manufacturer, supplier penalised for adulteration | Dehradun News - Times of India",indiatimes.com,2022-10-17,https://timesofindia.indiatimes.com/city/dehradun/uttarakhand-a-year-on-mustard-oil-manufacturer-supplier-penalised-for-adulteration/articleshow/94903787.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\0800554993ee5b8e.txt,title_only,title_named_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"Uttarakhand: A year on, mustard oil manufacturer, supplier penalised for adulteration | Dehradun News - Times of India In a matter of violation of food safety standards, a local court i",mustard oil,adulterated; adulteration; food safety; FSDA; penalty,,,,,,184
8c7f8bf5-eba8-4f7d-a077-0accf3e8da22,Govt Cracks Down On Sale Of Adulterated Coconut Oil | Thiruvananthapuram News - Times of India,indiatimes.com,2022-11-17,https://timesofindia.indiatimes.com/city/thiruvananthapuram/govt-cracks-down-on-sale-of-adulterated-coconut-oil/articleshow/95568940.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\b97297da2bd939e3.txt,title_only,title_named_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,tration for their products. One manufacturer can come up with only one brand of coconut oil in the state. This will be strictly enforced as part of efforts to curb the sale of adulterated coconut oil. The food safety department will also examine if sulphur is being mixed with the oil. T,coconut oil,adulterated; food safety; Food Safety Department; crackdown,,,,,,264
550164f2-8162-4282-bf01-8cacf0b1962e,Food Dept Seizes 831l Mustard Oil | Kanpur News - Times of India,indiatimes.com,2023-03-06,https://timesofindia.indiatimes.com/city/kanpur/food-dept-seizes-831l-mustard-oil/articleshow/98439612.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\0ca143fb592d592e.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"ecurity and drug administration department on Sunday seized around 831 litre of mustard oil worth Rs 1,14,764 and collected 19 samples of food items and sent them to lab for testing. The mustard oil was seized from three vendors, and",mustard oil; rice bran oil,seized; seizure,,,,,,176
