url,title,source,date,query_family,domain,crawl_status,word_count,prob,bucket,article_text
https://timesofindia.indiatimes.com/city/nashik/fda-seizes-239kg-of-suspected-substandard-paneer-in-nashik/articleshow/119488280.cms,FDA seizes 239kg of suspected substandard paneer in Nashik,indiatimes.com,2025-03-25,boolean,timesofindia.indiatimes.com,success,482,0.366156058199294,manual_review,"Nashik: The Food and Drugs Authority (FDA) has seized and destroyed 239kg of adulterated paneer during its special drives to ensure substandard foods are not sold in the markets ahead of Ramzan and Gudi Padwa.
""Based on the inputs we received, our team raided premises in the Ambad area from where 239kg of substance claimed to be paneer was seized. The sample of the same has been sent to the laboratory for testing,"" Mahesh Chaudhary, joint commissioner of FDA, said.
Chaudhary said the material claimed to be paneer was to be used to prepare food articles.
The officials said during the primary test of iodine, the substance turned blue, indicating that it contained starch.
""Since the food item was unfit for consumption, a sample of the material was sent to the laboratory for testing. The remaining material was destroyed,"" he said.
Chaudhary pointed out that the Food Safety and Standards Authority of India (FSSAI) has allowed analogue paneer, also called synthetic paneer, prepared with non-dairy ingredients like vegetable oils, starch and additives instead of milk.
""It is mandatory to mention details of the manufacturer, expiry date, veg logo and rate, but no such thing was found on the seized material. The person could not produce the bills for the purchase. The material has to be transported and stored in a cool place. Neither the vehicle nor the premises had any cold storage facility, so the material was disposed of,"" he said.
Nashik: The Food and Drugs Authority (FDA) has seized and destroyed 239kg of adulterated paneer during its special drives to ensure substandard foods are not sold in the markets ahead of Ramzan and Gudi Padwa.
""Based on the inputs we received, our team raided premises in the Ambad area from where 239kg of substance claimed to be paneer was seized. The sample of the same has been sent to the laboratory for testing,"" Mahesh Chaudhary, joint commissioner of FDA, said.
Chaudhary said the material claimed to be paneer was to be used to prepare food articles.
The officials said during the primary test of iodine, the substance turned blue, indicating that it contained starch.
""Since the food item was unfit for consumption, a sample of the material was sent to the laboratory for testing. The remaining material was destroyed,"" he said.
Chaudhary pointed out that the Food Safety and Standards Authority of India (FSSAI) has allowed analogue paneer, also called synthetic paneer, prepared with non-dairy ingredients like vegetable oils, starch and additives instead of milk.
""It is mandatory to mention details of the manufacturer, expiry date, veg logo and rate, but no such thing was found on the seized material. The person could not produce the bills for the purchase. The material has to be transported and stored in a cool place. Neither the vehicle nor the premises had any cold storage facility, so the material was disposed of,"" he said."
https://www.hindustantimes.com/cities/lucknow-news/up-rs-9-75-lakh-fine-slapped-on-17-food-adulterators-in-lucknow-101665164346689.html,U.P.: ₹9.75 lakh fine slapped on 17 food adulterators in Lucknow,hindustantimes.com,2022-10-07,boolean,hindustantimes.com,success,215,0.34239624696540055,candidate_irrelevant,"The court of ADM (East) imposed a fine of ₹9.75 lakh on 17 people found selling substandard edible item on Friday during the ongoing drive against adulterators in the state capital.
The adulterers were found selling gram flour (besan), milk, paneer (Indian cottage cheese), mustard oil, khoya, sago (sabudana) and water chestnut (singhada) flour of substandard quality not fit for use. Additional commissioner, FSDA, SP Singh said, “The FSDA will take action against adulterators as per rules and suspend/cancel their licences if required.”
A Parag booth selling sweet milk was fined ₹45,000 for selling substandard sweet milk, Spencer’s Retail Ltd, Ishwarpuri, Sector 12 Indira Nagar, was fined ₹1 lakh for selling substandard gram flour and nan khatai (a kind of biscuit).
A dairy at Jalalpur in Rajajipuram was fined ₹45,000 for selling substandard paneer while Lakshmi Doodh Dairy, Rahim Nagar, Faizullaganj, was fined ₹45,000 after its samples of curd were found substandard. One Avadhesh Gupta of Parasahiya Kumhrawan village in Itaunja was fined ₹45,000 for selling substandard mustard oil.
To check violation of prescribed standards, the district magistrate has directed the officials of Food Safety and Drug Administration (FSDA) for regular inspection of hotels, eateries, food stalls, food points, food and vegetable markets.
Home/Cities/Lucknow News/U.P.: ₹9.75 Lakh Fine Slapped On 17 Food Adulterators In Lucknow"
https://www.tribuneindia.com/news/jalandhar/food-safety-team-takes-samples-for-lab-analysis-479602,Food safety team takes samples for lab analysis,tribuneindia.com,2023-02-14,boolean,tribuneindia.com,success,127,0.3369502800736321,candidate_irrelevant,"Jalandhar, February 13
A team of the Food Safety Department, Jalandhar, comprising District Health Officer Dr Reema Gogia, Food Safety Officers Robin Kumar and Neha Sharma inspected dairy and grocery shops in Sheikhan Bazar, Saidan Gate and other areas of the city today.
The team collected nine samples, including two samples of dairy products, two tea leaves, three pulses and one each of coffee-chicory mixture and mustard oil. Dr Gogia said the samples would be sent to the FDA Lab, Kharar, for analysis. She said checking would be continued in future also.
Besides, the food business operators were instructed to ensure hygienic condition of the premises and display food license on the premises. Dr Gogia said anyone found violating the food safety norms would not be spared."
https://www.thehansindia.com/telangana/govt-declares-war-on-food-fraud-will-use-pd-act-against-offenders-1063357,Govt declares war on food fraud; will use PD Act against offenders,thehansindia.com,2026-04-07,boolean,thehansindia.com,success,460,0.336349367197828,candidate_irrelevant,"Hyderabad: Health Minister Damodar Raja Narsimha on Monday announced that the state government would significantly increase raids on eateries to crack down on adulterated food. He called upon citizens to support the administration in this coordinated war against food fraud, warning that the government would invoke the Preventive Detention Act against those found involved in such illegal activities. The Health Minister was speaking after participating in a Food Safety Awareness walkathon at Jal Vihar near Necklace Road, where over a thousand students gathered to promote healthy dietary habits.
He noted that significant changes have occurred in lifestyles over recent years, with rapid urbanisation leading to a decline in home cooking and a tremendous increase in the consumption of processed and restaurant food. To meet this growing demand, the food industry within the state has expanded rapidly, with approximately 1.31 lakh food business entities currently operating. Notably, nearly eighty per cent of these establishments are concentrated in urban areas, highlighting the high demand for ready-to-eat products.  
Unfortunately, some individuals are exploiting this situation by engaging in the adulteration of almost every food item, including salt, pulses, tamarind, sugar, and tea leaves. Others were found preparing food using substandard oils and inferior ingredients before selling them to the unsuspecting public. The Minister emphasised that the consumption of such substandard food leads to severe health complications and is a primary reason for the rising burden of non-communicable diseases across Telangana.
Beyond physical suffering, citizens are incurring significant financial losses, which indirectly impacts the economy of the state. Against this backdrop, the government has decided to adopt an extremely stringent approach regarding food safety through the coordinated efforts of the Food Safety Department and the Police Department. Continuous inspections and enforcement drives are currently underway across the state to ensure compliance. Over the past two years, authorities have conducted more than 11,000 inspections and taken strict action against those involved in food adulteration.  
Legal action is being initiated against hotels and restaurants that use adulterated ingredients, and the Minister assured that these inspections would be further intensified without any compromise. To strengthen these efforts, the government has appointed 24 new Food Inspectors and deployed five mobile food testing vehicles into the field to provide immediate results.   
As part of Health Week under the Praja Palana Pragati Pranalika initiative, an Eat Right Mela was also organised at Nature Cure Hospital in Balkampet. The Minister congratulated the organisers of the stalls set up to demonstrate practical methods for detecting food adulteration, urging the public to remain vigilant. The government remains committed to ensuring that every citizen has access to safe and nutritious food while eliminating the menace of food fraud from the state through rigorous monitoring and the strict application of the law against all offenders."
https://www.newindianexpress.com/cities/kochi/2023/jan/13/500-kg-of-stale-chicken-seized-in-kochi-2537295.html,500 kg of stale chicken seized in Kochi,newindianexpress.com,2023-01-13,boolean,newindianexpress.com,success,412,0.3337087282346167,candidate_irrelevant,"KOCHI: The health department of Kalamassery municipality on Thursday seized 500kg of stale chicken meat and 150kg of stale cooking oil from a house in Kaipadamugal within the civic body’s limits. As per the officials, several eateries in Kalamassery and other parts of the city used to procure meat from the house, which is owned by Junaise, a Malappuram native. The seizure comes even as the state grapples from a rise in incidents of food poisoning, which proved fatal in some cases.
Acting on a complaint from residents about foul smell emanating from the house, health officials from the municipality inspected the place. As per their findings, the rotten chicken meat, which was stored in freezers, had been bought from Tamil Nadu and was to be supplied to several eateries in the area.
“It is understood that several eateries received meat from here, particularly for preparing shawarma and al-faham,” said Kalamassery municipality chairperson Seema Kannan. The officials said the house was storing meat without a proper licence.
“At the time of inspection, only five employees were present on the premises. There was no manager,” said an official of the municipality’s health wing. “The meat will be taken to the Brahmapuram plant and destroyed,” the official said, adding that strict action and hefty fines will be imposed on the building’s owner.
Seema said in the wake of the seizure, health officials of the municipality have been asked to conduct inspections in all eateries in the area. The Food Safety Department has collected samples from the seized meat and sent them for testing. Further action will be taken based on the results, said the department officials.
“Distributing stale food despite knowing that may cause death is cruel. We will ensure maximum punishment and legal action,” she said.
FOOD SAFETY DEPT INSPECTS 36 EATERIES, 4 TOLD TO SHUT
 
Kochi: Food safety officials inspected 36 eateries in the district on Thursday. Of these, four eateries -Grand Hakoba at Menaka, KSHB Canteen at Panampilly Nagar, Hotel Thattakam, and Hotel Pepper at Perumbavoor-were ordered to close down as serious lapses in hygiene were found. They were also operating without a valid licence. Penalty notices were issued to 8 restaurants and rectification notices to 4. A fine of Rs 24,000 was levied on the 3 eateries that were found violating food safety norms and operating without a licence. District Food Safety Authority has said that strict action will be taken against establishments that do not comply with hygiene standards."
https://www.thehindu.com/news/national/andhra-pradesh/ttd-eo-crack-down-on-hotel-serving-poor-quality-food-in-tirumala/article68417941.ece,TTD EO crack down on hotel serving poor-quality food in Tirumala,thehindu.com,2024-07-18,boolean,thehindu.com,success,213,0.3210948425291082,candidate_irrelevant,"TTD Executive Officer J. Shyamala Rao, accompanied by Food Safety Department officials, on Thursday, July 18, conducted a surprise inspection of a hotel here only to be appalled by its condition.
Much to its dismay, the officials found that putrid vegetables and poor quality groceries were being used to prepare the dishes, boiled rice was stored in the refrigerator and reusing cooking oil. They also took note of the shoddy hygiene and sub-standard sanitary conditions at the hotel.
Speaking to the media, Mr. Rao asserted to have received a series of emails in which the devotees complained of having taken ill after consuming food at the hotel, identified as Balaji Bhavan.
The raid was conducted to ascertain the facts and validate the authenticity of the complaints, he said and added that any deviations in the quality of food served to the pilgrims would not be tolerated. All the hotels should strictly adhere to the prescribed standards and the health of the pilgrims was paramount.
Later he along with the FSSAI Director Purnachandra Rao also flagged off a mobile lab ‘Food Safety on Wheels’ to test and ensure that high standards of food and drinking water were maintained at all the eateries in the temple town.
Published - July 18, 2024 07:37 pm IST"
https://economictimes.indiatimes.com/news/web-stories/boiled-chana-9-superhit-recipes-for-evening-snacks/slideshow/112705803.cms,​Boiled chana: 9 superhit recipes for evening snacks,indiatimes.com,2024-08-22,boolean,economictimes.indiatimes.com,success,194,0.3182366171632783,candidate_irrelevant,"Aug 22, 2024
Mix boiled chana with chopped onions, tomatoes, cucumber, green chilies, and coriander. Season with chaat masala, lemon juice, and salt.
Image Source: iStock
Stir-fry boiled chana with mustard seeds, curry leaves, grated coconut, and a pinch of turmeric. Garnish with fresh coriander.
Image Source: iStock
Combine boiled chana with diced bell peppers, onions, tomatoes, and a simple lemon and olive oil dressing.
Image Source: iStock
Cook boiled chana with onions, tomatoes, and spices like cumin and coriander for a hearty soup.
Image Source: iStock
Mash boiled chana and mix with finely chopped spinach, onions, and spices. Form into patties and cook on a non-stick pan.
Image Source: iStock
Add boiled chana to a simple rice pulao with spices, peas, and carrots for added protein.
Image Source: iStock
Simmer boiled chana with a tomato-based gravy and spices like cumin, coriander, and garam masala.
Image Source: iStock
Use boiled chana as a filling for parathas, mixed with spices and herbs before cooking on a griddle.
Image Source: iStock
Toss boiled chana with assorted vegetables like bell peppers, carrots, and beans, and season with soy sauce and spices.
Image Source: iStock
Thanks For Reading!"
https://indianexpress.com/article/cities/mumbai/maggots-fdas-inspection-mumbais-bademiya-krishna-fastfood-paradise-home-kitchen-fined-8940407/,"Maggots found in FDA’s inspection in Mumbai’s Bademiya; Krishna Fastfood, Paradise Home Kitchen fined",indianexpress.com,2023-09-14,boolean,indianexpress.com,success,694,0.3130505764040257,candidate_irrelevant,"Maggots found in FDA’s inspection in Mumbai’s Bademiya; Krishna Fastfood, Paradise Home Kitchen fined
During their inspection earlier this week, the FDA found that Krishna Fastfood and Paradise Home Kitchen had violated several food safety norms, including dirty kitchens.
The FDA’s recent inspection of hotels has exposed long-neglected food safety concerns in Mumbai, India’s financial capital, which has over 18,000 registered eateries. Following the discovery of cockroaches, rats and maggots, the FDA sealed three outlets of the iconic eatery, Bademiya, in Colaba. Furthermore, two restaurants, Krishna Fastfood in Charkop and Paradise Home Kitchen in Bandra, have been fined for violating hygiene safety regulations.
During their inspection earlier this week, the FDA found that Krishna Fastfood and Paradise Home Kitchen had violated several food safety norms, including dirty kitchens. Krishna Fastfood was fined Rs 15,000, while Paradise Home Kitchen was slapped a Rs 40,000 fine. An FDA officer explained, “There were several parameters under which they were fined, such as the unhygienic cooking space. We have collected samples from each of the restaurants for quality analysis, which will be sent to the laboratory.”
“In over 90 percent of the cases, the restaurants don’t have adequate documents as many employees don’t have medical certificates,” added the officer.
Sailesh Adhav, joint commissioner, FDA, confirmed it.
Two other restaurants, Mumbai Darbar in Mahim and cloud kitchen outlet Hyprkytchen Foodtech Private Limited in Govandi, have been ordered to close. The FDA has also filed an FIR against Mumbai Darbar for defying a stop-work order. The restaurant’s operations will remain suspended until the issues are rectified, and the management submits a thorough compliance report.
Highlighting severe food safety violations, the officer mentioned the presence of cockroaches, rats, maggots, and stale vegetables during the inspection at three outlets in Bademiya. “It was also shocking for us to find maggots inside the restaurants,” said the officer.
“As these establishments were found to operate without a valid food licence, and discrepancies were identified during the inspections, it has been directed that they cease their food business operations until they obtain a valid food safety and standards licence and rectify the identified discrepancies,” read the statement released by FDA.
The FDA also collected ten samples for analysis that includes paneer, marinated chicken with masala, chilli powder (loose), chilli powder (without label), turmeric powder (without label), jeera (without label), kacchi ghani mustard oil (Hathi Brand), curd, chicken biryani (prepared food), and chicken kabab (Prepared Food) for analysis.
This inspection has raised concerns about how thousands of eateries in Mumbai serve both locals and foreigners while violating basic food safety standards. To address this issue, the FDA has partnered with the Indian Hotel and Restaurant Association (AHAR) to conduct workshops aimed at raising awareness about food safety and cleanliness among hotel owners.
“So far, four to five workshops have been conducted, covering topics such as maintaining cleanliness, staff fitness certification, and dress codes, among others,” said an FDA officer.
Sudhakar Shetty, the Secretary of AHAR, welcomed the FDA’s ongoing inspection and emphasized the importance of complying with food safety regulations. He stated, “While obtaining a licence for hotels is compulsory, many do not take it, indicating a lack of fear of the law. We advise all our members to undergo hygiene ratings. FDA officials also brief members on regulations during meetings. Some individuals strictly adhere to the regulations, while others may think they can deal with them when inspections occur. Such an attitude is entirely wrong, and AHAR does not support it.” AHAR membership is granted only to those with FSSAI and BMC licences.
The scrutiny comes in the wake of a disturbing incident reported on August 13, when a customer at Papa Pancho Da Dhaba, in Bandra discovered a dead mouse in a chicken dish. Following which a police complaint was filed, leading to charges of food adulteration and endangerment of human life. Responding promptly, the FDA initiated an investigation into the matter.
To avoid such instances, the FDA launched a special campaign to inspect hotels across all 13 zones in Mumbai from September. Over the course of 12 days, a total of 68 hotels were thoroughly examined, revealing regulatory violations in all of them."
https://frontline.thehindu.com/the-nation/frontline-on-air-uttar-pradeshs-halal-branding-ban-strategy-to-subjugate-muslims/article67698006.ece,Uttar Pradesh’s halal branding ban: Strategy to subjugate Muslims,thehindu.com,2024-01-03,boolean,frontline.thehindu.com,success,199,0.3087370931085104,candidate_irrelevant,"As the parliamentary election approaches, the BJP in Uttar Pradesh seems to be employing a polarising strategy that is reminiscent of its approach in the Assembly elections in 2017 and 2022. Critics say that several of Chief Minister Yogi Adityanath’s policies were aimed at “othering and disciplining” the State’s 19 per cent Muslim population in a bid to consolidate Hindu votes while in both elections, Muslim votes were almost irrelevant to deciding the outcome.
On November 18, Anita Singh, Commissioner, Food Safety, and Additional Chief Secretary, Uttar Pradesh Food Safety and Drug Administration (FSDA) Department, issued a notification stating that labelling dairy products, bakery, oil, snacks, edible oil, medicines, medical devices, and cosmetics as “halal” was an offence against the Food Safety and Standards Act, 2006. Banning the production, storage, distribution, and sale of halal-certified products, the notification says: “The halal certification of food products is a parallel system that creates confusion and is against the law. Halal labelling on medicines and cosmetic products amounts to misleading the consumer about the safety of food products.”
The action has fuelled worries among Muslims, with many wondering whether halal meat shops would be the next target.
Read the full story here."
https://www.thehindu.com/news/cities/Coimbatore/teams-formed-to-inspect-sweet-shops-ahead-of-deepavali-in-erode/article70142713.ece,Teams formed to inspect sweet shops ahead of Deepavali in Erode,thehindu.com,2025-10-09,boolean,thehindu.com,success,262,0.30868738716813265,candidate_irrelevant,"District Collector S. Kandasamy, has said that special inspection teams have been formed to check sweet shops and food manufacturing units in view of the upcoming Deepavali festival.
In a press release, the Collector said that all establishments involved in the manufacture and sale of sweets and savouries, as well as those organising Deepavali gift schemes, must register with the Food Safety Department and obtain the required license or registration certificate under the Food Safety and Standards Act, 2006 before producing or selling food items.
He warned that strict action would be taken against manufacturers and vendors who use excessive artificial colouring or substandard, adulterated ingredients. The use of such materials is prohibited, and violations will attract penalties under the Food Safety Act, he added.
The Collector further stated that those temporarily preparing and selling sweets or savouries in marriage halls or residences during the festive season must obtain a temporary food safety licence. Legal action will be initiated against those operating without it.
Highlighting concerns over low-quality Deepavali gift packs, he said many of the bulk-purchased sweets and savouries distributed through gift schemes are not of good quality and may spoil within a few days due to the use of harmful colouring agents and low-grade oils. The Collector urged the public to verify the manufacture and expiry date, manufacturer’s details, and food safety license or registration number before purchasing food items.
Consumers can lodge complaints related to food quality by contacting the Food Safety Department’s WhatsApp complaint number: 94440 42322, the release added.
Published - October 09, 2025 07:29 pm IST"
https://timesofindia.indiatimes.com/city/hyderabad/poor-hygiene-expired-food-at-top-hyderabad-school/articleshow/103700820.cms,"Poor hygiene, expired food at top Hyderabad school",indiatimes.com,2023-09-16,boolean,timesofindia.indiatimes.com,success,262,0.3064970032947186,candidate_irrelevant,"HYDERABAD: Food safety officers of GHMC found basic hygiene standards missing from the kitchen of Sancta Maria International School in Serilingampally, counted among the top schools in the city. The school's kitchen now faces a possible closure due to the violations.
During their inspection on September 14 officials found that those manning the kitchen were not changing the oil used for frying periodically. Also, the staff weren't following a proper system of segregating raw food and cooked food, were using poor quality material to cover the food and making dosas on cookware made of corrosive material.""We have issued a show cause notice and sent samples of red chilli sauce, vinegar, and used cooking oil for testing. Based on the result, we will decide whether civil or criminal charges will be levied against the school,"" said E Sudharshan Reddy, additional director of the food safety department of Greater Hyderabad Municipal Corporation. He said they are planning to shut down the kitchen.
Reddy said the inspection was conducted after Hyderabad mayor Gadwal Vijayalakshmi received complaints against school from parents who claimed that the children were falling sick frequently.
According to the inspection report, the pav bhaji masala had passed its expiry date. Officials noticed stagnant water on kitchen floor and workers' clothes left out to dry on plates used by students. Also, cookware wasn't maintained as per manufacturer's instructions, dustbins were without lids in kitchen and canteen and chimneys were greasy. 
Officials said school management could not provide records for pest control or medical certificates. They also did not have a food safety supervisor."
https://indianexpress.com/article/lifestyle/food-wine/how-to-store-cooking-oil-properly-stove-tips-mistakes-avoid-9375361/,Storing cooking near the stove and other common mistakes you may be unknowingly making,indianexpress.com,2024-06-06,boolean,indianexpress.com,success,651,0.29942368511794626,candidate_irrelevant,"Recently, we informed you about the importance of using the right cooking oils, the pros and cons of consuming palm oil, the new dietary guidelines issued by the Indian Council of Medical Research, and also the harmful effects of having fake oils. Taking this series a step further, today we are here to inform you about the correct way to store cooking oils.
According to Chef Divya Bhutani, the practice of keeping oils near the stove for easy access could well be landing us in trouble with numerous health issues, including cancer. “Avoid storing your oils right by the stove. I used to do this before I researched how the heat from the gas accelerates the oxidisation process, turning the oil rancid,” said Bhutani in an Instagram post. She added that oxidisation produces free radicals that are very harmful to the body, and cause cancer.
Explaining the phenomenon, Rashi Chahal, dietician, La Femme Hospital said that due to their high fat content, cooking oils start deteriorating as soon as one opens the pack due to oxidation. “It is a chemical reaction in which atmospheric oxygen attacks triglyceride molecules’ fatty acid chains,” said Chahal, adding that one should use a proper container for storing oil and keep the lid tightly sealed to prevent oxidation (the interaction of oil with oxygen in the air).
Chahal pointed out that rancid oils can cause digestive distress and are also associated with diseases related to free radicals. “These toxic compounds can deplete our vitamins B and E negatively, affecting overall health,” said Chahal.
Bhutani also shared some common mistakes most of us make when buying and storing cooking oils:
*Cooking oils should never be transferred into special containers or pourers because it allows oxygen to degrade the oil. Oxygen and moisture reduce the quality of the oil causing rancidity. It’s best to keep cooking oils in the containers it comes in, and buy only what you’ll use within 1-2 months.
*”I used to think buying in bulk was best but I never finished my 5L bottle of oil within 2 months, so the heat, light, oxygen, and moisture made the oil rancid. These 4 variables affect the composition of the oil, causing long-term negative effects on our health,” mentioned Bhutani.
Just like all other products, it is best to “always check the expiration date of your oils”. “Generally, extra virgin olive oil can be kept for up to 6 months after opening. It generally has a very long shelf life but storage conditions can change the oil’s shelf life significantly,” said Bhutani.
View this post on Instagram
*One should purchase oils in dark green bottles to reduce UV light exposure to the oil and reduce the effects of oxidisation. It’s best to store oils in a cool dark place, like a cupboard. It’s ok if you’ve transferred your oils in special containers or pourers already. Just use it up within the expiration date and throw away any unused oil in the bin.
Agreeing, Chahal added that light accelerates fatty acid oxidation. “It can cause a significant loss of antioxidants in polyunsaturated oils. Try and store them in dark-coloured bottles to prevent light from entering the bottle, which can degrade the quality of oil,” said Chahal.
*Try and use glass bottles when storing for longer periods as plastic can leach chemicals over time, stressed Chahal. “This can affect overall taste. Don’t store in iron and copper bottles either as they interact with oils and make them unsafe for consumption,” said Chahal.
*Some cooking oils are best stored at room temperature. But certain oils like truffle oil, avocado oil, corn oil, safflower oil, and chilli oils are “best stored in the refrigerator to improve their shelf life”, said Chahal.
*Use heat-resistant oil for high-temperature cooking
*Label the containers with dates to keep track of when were these bottles opened and also know how long can you store them."
https://timesofindia.indiatimes.com/city/trichy/sweet-savoury-makers-under-fssai-lens-ahead-of-diwali/articleshow/94800037.cms,"Sweet, Savoury Makers Under Fssai Lens Ahead Of Diwali",indiatimes.com,2022-10-12,boolean,timesofindia.indiatimes.com,success,320,0.29873254755278605,candidate_irrelevant,"Trichy: With Diwali round the corner, food safety and drug administration department has asked sweet and savoury makers to maintain standards failing which they will be subjected to legal action. Trichy collector M Pradeepkumar said food business operators (FBOs) including manufacturers and retailers of baked food items, Diwali fund sweet manufacturers and other suppliers should obtain either registration certificate or license under Food Safety and Standards Act of India (FSSAI).
They should use unadulterated raw materials and also comply with hygienic standard, said the collector in a statement. Reused oil as well as food colours other than permitted ones should not be used. Labels with particulars including address of manufacturers, dates of manufacture and expiry, FSSAI registration or licence number and batch number should compulsorily be pasted on the packed items. Designated officer (DO) of FDA department, Trichy Dr R Ramesh Babu said that use of adulterated oil and the misleading date of manufacturing were a cause of concern during festival season. 
“Some manufacturers may use palm oil instead sun flower oil. There may be issues in date of manufacturing that some may print the latest date on the food manufactured some time earlier,” Ramesh Babu told TOI. He said that around 30% to 40% of FBOs are yet to get registration or licence. He said Trichy district has around 1,000 such manufacturers operating in the city and rural areas. Woraiyur has around 55 such manufacturers. 
Citing the need of urgent attention, the department is scheduled to conduct awareness meeting with FBOs in Trichy, Thuraiyur and Manapparai on Monday, and in other areas later. In case of complaint on the quality of food, people can call up the food safety department in Trichy at 9944959595, 9585959595 and the state WhatsApp number: 9444042322. In case of complaint on the quality of food, people can call up the food safety department in Trichy at 9944959595, 9585959595 and the state WhatsApp number: 9444042322."
https://timesofindia.indiatimes.com/city/thiruvananthapuram/stringent-measures-bring-down-unsafe-food-practices-in-thiruvananthapuram/articleshow/107540773.cms,Stringent Measures Bring Down Unsafe Food Practices in Thiruvananthapuram | Thiruvananthapuram News,indiatimes.com,2024-02-09,boolean,timesofindia.indiatimes.com,success,414,0.29679682431712046,candidate_irrelevant,"Thiruvananthapuram: The frequent raids conducted by the food safety department at eateries, streetside foodstalls, and fish markets and its strict action against food safety violators have started yielding results in the state capital.
There has been a dip in the number of complaints received by the food safety department in 2023 against unhygienic food practices when compared to the previous years.
In the year 2023, the department received only 1,706 complaints against adulterated food and unhygienic practices at eateries. In 2022 and 2021, the department received over 2,000 complaints.
Relentless and stringent measures taken by the department have played a role in bringing down the number of complaints received, informed the officials. The department formed four squads to conduct inspections at food outlets and markets across the district to ensure the quality of food being sold, they said.
V R Vinod, Commissioner of Food Safety, however, opined that inspection alone may not be able to bring down food safety hazards in the state. “I am not saying, that inspections alone will be helpful, but it must have the backing of public awareness and the cooperation of people who handle food. For example, the food safety department provides training for food handlers at outlets on the best hygiene measures to be followed. The irony is that the people who are employed at the food outlets may not always be the people who are trained on safe food practices,” said the commissioner.
Squads were formed after dividing the district into four zones. The entire corporation area falls under Zone One, Parassala, Kovalam and Neyyattinkara areas fall under Zone Two, Varkala, Chirayinkeezhu, Attingal, and Vamanapuram fall under Zone Three and Nedumangad, Kattakada and Aruvikkara areas fall under Zone Four. Each squad has four members and inspections were held at all food outlets, fish and meat stalls, markets, grocery shops, etc to prevent adulteration and to ensure the quality of food items sold.
The squads have also checked the vehicles carrying milk, rice, and other food products at checkposts. Samples of spices, oils, milk, jaggery, etc were also collected to ensure that they were not adulterated. Mobile labs accompany the squads to test collected samples. “Most of the complaints were about selling artificial-coloured rice, chemical-added milk and adulterated oils, jaggery, spices, etc. Complaints were also raised about the practice of reusing oil for frying food items at hotels. Our drives focused on such issues and as a result, complaints came down to a great extent,” said the official."
https://www.thehindu.com/news/cities/Madurai/dindigul-readers-mail/article70497451.ece,Dindigul reader’s mail,thehindu.com,2026-01-11,boolean,thehindu.com,success,379,0.28681146158858556,candidate_irrelevant,"Unsafe eateries
With the Thaipoosam festival approaching, lakhs of devotees from across Tamil Nadu and neighbouring States have begun thronging Palani. Many pilgrims, including those en route to Sabarimala, depend on roadside eateries and tea stalls along the Palani–Dindigul and Palani–Tharapuram roads and around the bus terminus.
At several outlets, food is served on plastic sheets, disposable plates and even newspapers. The repeated use of cooking oil, absence of garbage bins and indiscriminate dumping of food waste along roadsides result in foul odour and unhygienic conditions, causing discomfort to devotees and the public.
The Food Safety Department should conduct regular inspections to ensure safe food practices, check the quality of cooking oil used and enforce cleanliness in and around these eateries during the festive season.
M. Sainithii,
Palani
Parking rip-off
It is disturbing to note alleged malpractice at the parking fee collection booths at Madurai airport. On January 4, 2025, my private car entered the airport at 7.50 p.m. to drop a family member and exited within five minutes, yet ₹135 was collected after wrongly classifying the vehicle as ‘commercial’.
On verifying the receipt later, I found that vital details such as the contractor’s complaint number, email ID and address were obscured due to poor printing, raising serious concerns over transparency. Such manipulation points to supervisory lapses.
As Madurai is an international airport used by domestic and foreign travellers, such practices tarnish its image and burden the public. I urge the Airports Authority of India to conduct a thorough inquiry, take action against those responsible and consider blacklisting the contractor. I am willing to provide the receipt for verification.
Asmabagh Anvardeen,
Ramanathapuram.
Faith and filth
It is disturbing to see devotees discarding used clothes into the sea after performing rituals at several locations in and around Rameswaram, including Pamban, Thangachimadam and Dhanushkodi.
This practice not only pollutes the marine ecosystem but also affects the sanctity of these pilgrimage centres. Merely erecting warning boards may not be sufficient. The local administration should step up enforcement and also undertake sustained awareness programmes, including announcements and meetings at temples, to sensitise devotees to the environmental consequences of such actions and encourage responsible behaviour. ( Refer The Hindu January 02, 2026)
K. Natarajan,
Tahsildar Nagar.
Published - January 11, 2026 06:11 pm IST"
