url,final_url,download_status,http_status,download_error,extraction_status,extraction_method,word_count,raw_html_path,cleaned_text_path,title,source,date,query_family,query_id,logged_at
https://starofmysore.com/minister-warns-of-attachment-of-properties-of-those-involved-in-fake-nandini-ghee-racket/,https://starofmysore.com/minister-warns-of-attachment-of-properties-of-those-involved-in-fake-nandini-ghee-racket/,success,200,,success,trafilatura,358,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\starofmysore.com\1050df149fa82ff6.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\starofmysore.com\1050df149fa82ff6.txt,Minister warns of attachment of properties of those involved in fake Nandini ghee racket - Star of Mysore,starofmysore.com,2021-12-22,phrase,phrase_ghee_racket,2026-06-30T15:48:28.217333+00:00
https://timesofindia.indiatimes.com/city/mysuru/handover-fake-ghee-case-to-cbi-forum/articleshow/88577485.cms,https://timesofindia.indiatimes.com/city/mysuru/handover-fake-ghee-case-to-cbi-forum/articleshow/88577485.cms,success,200,,success,trafilatura,167,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\timesofindia.indiatimes.com\8aa1aa66b19a75cd.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\8aa1aa66b19a75cd.txt,Handover Fake Ghee Case To Cbi: Forum | Mysuru News - Times of India,indiatimes.com,2021-12-30,phrase,phrase_fake_ghee,2026-06-30T15:48:30.189337+00:00
https://timesofindia.indiatimes.com/city/mysuru/help-kmf-identify-fake-ghee-products/articleshow/88676406.cms,https://timesofindia.indiatimes.com/city/mysuru/help-kmf-identify-fake-ghee-products/articleshow/88676406.cms,success,200,,success,trafilatura,288,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\timesofindia.indiatimes.com\7236c0df95405e1b.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\7236c0df95405e1b.txt,âhelp Kmf Identify Fake Ghee Productsâ | Mysuru News - Times of India,indiatimes.com,2022-01-04,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:48:32.208458+00:00
https://www.thehindu.com/news/cities/Hyderabad/adulterated-ghee-packs-recovered/article38140514.ece,https://www.thehindu.com/news/cities/Hyderabad/adulterated-ghee-packs-recovered/article38140514.ece,success,200,,success,trafilatura,70,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\thehindu.com\68718952a95bff2c.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehindu.com\68718952a95bff2c.txt,Adulterated ghee packs recovered,thehindu.com,2022-01-06,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:48:35.247425+00:00
https://www.newindianexpress.com/cities/hyderabad/2022/jan/06/adulterated-ghee-racket-busted-2-held-2403554.html,https://www.newindianexpress.com/cities/hyderabad/2022/jan/06/adulterated-ghee-racket-busted-2-held-2403554.html,success,200,,success,trafilatura,104,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\newindianexpress.com\fcb117947a8c206a.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\newindianexpress.com\fcb117947a8c206a.txt,"Adulterated ghee racket busted in Hyderabad, 2 held",newindianexpress.com,2022-01-06,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:48:37.534322+00:00
https://www.freepressjournal.in/indore/indore-adulterated-ghee-worth-lakhs-seized-from-factory,https://www.freepressjournal.in/indore/indore-adulterated-ghee-worth-lakhs-seized-from-factory,success,200,,success,trafilatura,164,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\freepressjournal.in\9bc4e3a7593e1222.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\freepressjournal.in\9bc4e3a7593e1222.txt,Indore: Adulterated ghee worth lakhs seized from factory,freepressjournal.in,2022-01-15,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:48:39.586047+00:00
https://www.newdelhinews.net/news/272468805/delhi-two-arrested-for-selling-adulterated-ghee,https://www.newdelhinews.net/news/272468805/delhi-two-arrested-for-selling-adulterated-ghee,success,200,,success,trafilatura,302,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\newdelhinews.net\8560d2431bab7a12.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\newdelhinews.net\8560d2431bab7a12.txt,Delhi: Two arrested for selling adulterated ghee,newdelhinews.net,2022-04-11,phrase,phrase_adulterated_ghee,2026-06-30T15:48:42.786139+00:00
https://www.indiasnews.net/news/272468805/delhi-two-arrested-for-selling-adulterated-ghee,https://www.indiasnews.net/news/272468805/delhi-two-arrested-for-selling-adulterated-ghee,success,200,,success,trafilatura,302,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\indiasnews.net\3a1b0de47199b422.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\indiasnews.net\3a1b0de47199b422.txt,Delhi: Two arrested for selling adulterated ghee,indiasnews.net,2022-04-11,phrase,phrase_adulterated_ghee,2026-06-30T15:48:45.895642+00:00
https://www.en.etemaaddaily.com/crime/delhi-police-arrests-two-accused-for-selling-adulterated-ghee:111286,https://www.en.etemaaddaily.com/crime/delhi-police-arrests-two-accused-for-selling-adulterated-ghee:111286,success,200,,partial,beautifulsoup,507,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\en.etemaaddaily.com\991127070feac35c.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\en.etemaaddaily.com\991127070feac35c.txt,Delhi police arrests two accused for selling adulterated ghee,etemaaddaily.com,2022-04-11,phrase,phrase_adulterated_ghee,2026-06-30T15:49:08.392833+00:00
https://www.indiatoday.in/crime/story/delhi-police-arrests-two-for-selling-adulterated-desi-ghee-1935940-2022-04-11,https://www.indiatoday.in/crime/story/delhi-police-arrests-two-for-selling-adulterated-desi-ghee-1935940-2022-04-11,success,200,,success,trafilatura,242,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\indiatoday.in\5ac8bf0ac4c4a08f.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\indiatoday.in\5ac8bf0ac4c4a08f.txt,Delhi Police arrests two for selling adulterated desi ghee,indiatoday.in,2022-04-11,phrase,phrase_fake_ghee,2026-06-30T15:49:10.320884+00:00
https://zeenews.india.com/india/fake-ghee-factory-exposed-in-delhi-2-held-with-1259-litres-of-adulterated-desi-ghee-of-different-brands-2452707.html,https://zeenews.india.com/india/fake-ghee-factory-exposed-in-delhi-2-held-with-1259-litres-of-adulterated-desi-ghee-of-different-brands-2452707.html,success,200,,success,trafilatura,221,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\zeenews.india.com\ab6f1e8c940680c0.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\zeenews.india.com\ab6f1e8c940680c0.txt,"Fake ghee factory exposed in Delhi, 2 held with 1,259 litres of adulterated desi ghee of different brands",india.com,2022-04-11,phrase,phrase_fake_ghee,2026-06-30T15:49:12.536113+00:00
https://www.businessworld.in/article/Two-Arrested-In-Outer-Delhi-For-Selling-Adulterated-Ghee/11-04-2022-425169,https://www.businessworld.in/,success,200,,success,trafilatura,268,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\businessworld.in\4a9a6bead89165c2.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\businessworld.in\4a9a6bead89165c2.txt,Two Arrested In Outer Delhi For Selling Adulterated Ghee,businessworld.in,2022-04-11,title_only,title_ghee_products_adulterated_fake,2026-06-30T15:49:29.896380+00:00
https://www.indiatoday.in/india/story/mumbai-income-tax-officials-raid-madhusudan-ghee-1977646-2022-07-20?utm_source=rss,https://www.indiatoday.in/india/story/mumbai-income-tax-officials-raid-madhusudan-ghee-1977646-2022-07-20?utm_source=rss,success,200,,success,trafilatura,72,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\indiatoday.in\2d7ba95a13a0fbef.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\indiatoday.in\2d7ba95a13a0fbef.txt,Income Tax officials raid 40 locations linked to Madhusudan Ghee in Mumbai,indiatoday.in,2022-07-20,title_only,title_ghee_enforcement,2026-06-30T15:49:31.749751+00:00
https://www.freepressjournal.in/indore/khargone-500-kg-spurious-ghee-1682-litre-adulterated-edible-oil-seized,https://www.freepressjournal.in/indore/khargone-500-kg-spurious-ghee-1682-litre-adulterated-edible-oil-seized,success,200,,success,trafilatura,421,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\freepressjournal.in\559e7006ba5f324b.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\freepressjournal.in\559e7006ba5f324b.txt,"Khargone: 500-kg spurious ghee, 1,682-litre adulterated edible oil seized",freepressjournal.in,2022-07-30,phrase,phrase_fake_ghee,2026-06-30T15:49:33.816072+00:00
https://www.news18.com/news/lifestyle/try-these-simple-techniques-to-identify-pure-ghee-against-adulterated-ghee-5999731.html,https://www.news18.com/news/lifestyle/try-these-simple-techniques-to-identify-pure-ghee-against-adulterated-ghee-5999731.html,failed,403,Playwright: empty page,,,0,,,Try These Simple Techniques To Identify Pure Ghee Against Adulterated Ghee,news18.com,2022-09-20,title_only,title_ghee_products_adulterated_fake,2026-06-30T15:49:35.659208+00:00
https://timesofindia.indiatimes.com/city/jaipur/fake-ghee-of-famous-brands-seized/articleshow/94889792.cms,https://timesofindia.indiatimes.com/city/jaipur/fake-ghee-of-famous-brands-seized/articleshow/94889792.cms,success,200,,success,trafilatura,126,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\timesofindia.indiatimes.com\a643ffaf91ff17bb.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\a643ffaf91ff17bb.txt,Fake Ghee Of Famous Brands Seized | Jaipur News - Times of India,indiatimes.com,2022-10-16,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:49:37.711360+00:00
https://www.freepressjournal.in/mumbai/mumbai-fda-seizes-400-kg-fake-ghee-worth-rs-3-lakh-samples-sent-for-laboratory-test,https://www.freepressjournal.in/mumbai/mumbai-fda-seizes-400-kg-fake-ghee-worth-rs-3-lakh-samples-sent-for-laboratory-test,success,200,,success,trafilatura,245,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\freepressjournal.in\9ff987759c5072ca.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\freepressjournal.in\9ff987759c5072ca.txt,FDA seizes 400 kg adulterated ghee worth Rs 3 lakh in Mumbai,freepressjournal.in,2022-10-19,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:49:39.766461+00:00
https://www.mid-day.com/mumbai/mumbai-news/article/mumbai-ahead-of-diwali-festival-fda-seizes-400-kg-adulterated-ghee-worth-rs-3-lakh-in-masjid-bandar-23251244,https://www.mid-day.com/mumbai/mumbai-news/article/mumbai-ahead-of-diwali-festival-fda-seizes-400-kg-adulterated-ghee-worth-rs-3-lakh-in-masjid-bandar-23251244,success,200,,success,trafilatura,162,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\mid-day.com\49f34b7a6d8386ac.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\mid-day.com\49f34b7a6d8386ac.txt,"Mumbai: Ahead of Diwali, FDA seizes 400 kg adulterated ghee worth Rs 3 lakh in Masjid Bandar",mid-day.com,2022-10-19,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:49:42.107977+00:00
https://timesofindia.indiatimes.com/city/jaipur/factories-making-fake-ghee-of-well-known-brands-busted-in-city/articleshow/94954456.cms,https://timesofindia.indiatimes.com/city/jaipur/factories-making-fake-ghee-of-well-known-brands-busted-in-city/articleshow/94954456.cms,success,200,,success,trafilatura,261,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\timesofindia.indiatimes.com\c47ed1637dd4c8c0.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\c47ed1637dd4c8c0.txt,Factories Making Fake Ghee Of Well-known Brands Busted In City | Jaipur News - Times of India,indiatimes.com,2022-10-19,boolean,boolean_ghee_products_adulterated_fake_enforcement,2026-06-30T15:49:43.967786+00:00
https://timesofindia.indiatimes.com/city/surat/racket-selling-fake-ghee-online-busted/articleshow/95390237.cms,https://timesofindia.indiatimes.com/city/surat/racket-selling-fake-ghee-online-busted/articleshow/95390237.cms,success,200,,success,trafilatura,155,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\timesofindia.indiatimes.com\599ee7c390c855c9.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\599ee7c390c855c9.txt,Racket Selling Fake Ghee Online Busted | Surat News - Times of India,indiatimes.com,2022-11-09,phrase,phrase_fake_ghee,2026-06-30T15:49:45.811292+00:00
https://www.ibtimes.co.in/over-1000-kg-adulterated-ghee-seized-surat-853935,https://www.ibtimes.co.in/over-1000-kg-adulterated-ghee-seized-surat-853935,success,200,,success,trafilatura,166,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\ibtimes.co.in\5128f9c4b45d384f.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\ibtimes.co.in\5128f9c4b45d384f.txt,"Over 1,000 kg adulterated ghee seized in Surat",ibtimes.co.in,2022-11-09,phrase,phrase_vegetable_ghee,2026-06-30T15:49:47.852822+00:00
https://theshillongtimes.com/2022/11/09/over-1000-kg-duplicate-ghee-seized-in-surat/,https://theshillongtimes.com/2022/11/09/over-1000-kg-duplicate-ghee-seized-in-surat/,success,200,,success,trafilatura,165,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\theshillongtimes.com\6075ad08eea7ab87.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\theshillongtimes.com\6075ad08eea7ab87.txt,"Over 1,000 kg duplicate ghee seized in Surat",theshillongtimes.com,2022-11-09,phrase,phrase_vegetable_ghee,2026-06-30T15:49:53.072272+00:00
https://www.sentinelassam.com/national-news/over-1000-kg-duplicate-ghee-seized-from-surats-kim-taluka-622492,https://www.sentinelassam.com/national-news/over-1000-kg-duplicate-ghee-seized-from-surats-kim-taluka-622492,success,200,,success,trafilatura,166,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\raw_html\sentinelassam.com\dc067376b0b2f6e5.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\sentinelassam.com\dc067376b0b2f6e5.txt,"Over 1,000 kg duplicate ghee seized from Surat's Kim taluka",sentinelassam.com,2022-11-09,phrase,phrase_vegetable_ghee,2026-06-30T15:49:55.615096+00:00
